0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   232          15             0         10             9              1              // Archangel
end


4
//=============================================================================================================================
// Monster Events
//=============================================================================================================================
// Range:       [0~N]          [0~30]     [1~255]        [1~255]        [-1/0~8]       [1~1000]
// Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   119          15             30        13             28             4              // Chief Skeleton Warrior
   119          15             30        13             35             4              // Chief Skeleton Warrior
   119          15             30        14             32             4              // Chief Skeleton Warrior
   119          15             30        14             34             4              // Chief Skeleton Warrior
   119          15             30        14             38             4              // Chief Skeleton Warrior
   119          15             30        15             31             4              // Chief Skeleton Warrior
   119          15             30        15             35             4              // Chief Skeleton Warrior
   119          15             30        15             45             4              // Chief Skeleton Warrior
   120          15             30        13             23             4              // Chief Skeleton Archer
   120          15             30        13             43             4              // Chief Skeleton Archer
   120          15             30        13             45             4              // Chief Skeleton Archer
   120          15             30        14             21             4              // Chief Skeleton Archer
   120          15             30        15             26             4              // Chief Skeleton Archer
   120          15             30        15             37             4              // Chief Skeleton Archer
   120          15             30        15             43             4              // Chief Skeleton Archer
   121          15             30        13             53             4              // Dark Skull Soldier
   121          15             30        13             57             4              // Dark Skull Soldier
   121          15             30        14             67             4              // Dark Skull Soldier
   121          15             30        15             46             4              // Dark Skull Soldier
   121          15             30        15             60             4              // Dark Skull Soldier
   121          15             30        15             65             4              // Dark Skull Soldier
   122          15             30        13             48             4              // Giant Ogre
   122          15             30        13             63             4              // Giant Ogre
   122          15             30        13             69             4              // Giant Ogre
   122          15             30        14             70             4              // Giant Ogre
   123          15             30        13             78             4              // Red Skeleton Knight
   123          15             30        14             36             4              // Red Skeleton Knight
   123          15             30        14             47             4              // Red Skeleton Knight
   123          15             30        14             54             4              // Red Skeleton Knight
   123          15             30        14             83             4              // Red Skeleton Knight
   123          15             30        15             68             4              // Red Skeleton Knight
   123          15             30        20             88             4              // Red Skeleton Knight
   124          15             30        13             93             4              // Magic Skeleton
   124          15             30        14             80             4              // Magic Skeleton
   124          15             30        16             87             4              // Magic Skeleton
   124          15             30        18             81             4              // Magic Skeleton
end


