0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   232          12             0         10             9              1              // Archangel
end


4
//=============================================================================================================================
// Monster Events
//=============================================================================================================================
// Range:       [0~N]          [0~30]     [1~255]        [1~255]        [-1/0~8]       [1~1000]
// Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   90           12             30        13             35             1              // Chief Skeleton Warrior
   90           12             30        14             24             1              // Chief Skeleton Warrior
   90           12             30        14             27             1              // Chief Skeleton Warrior
   90           12             30        14             32             1              // Chief Skeleton Warrior
   90           12             30        14             34             1              // Chief Skeleton Warrior
   90           12             30        14             38             1              // Chief Skeleton Warrior
   90           12             30        15             31             1              // Chief Skeleton Warrior
   90           12             30        15             45             1              // Chief Skeleton Warrior
   91           12             30        13             31             1              // Chief Skeleton Archer
   91           12             30        13             43             1              // Chief Skeleton Archer
   91           12             30        13             45             1              // Chief Skeleton Archer
   91           12             30        14             21             1              // Chief Skeleton Archer
   91           12             30        15             21             1              // Chief Skeleton Archer
   91           12             30        15             26             1              // Chief Skeleton Archer
   91           12             30        15             30             1              // Chief Skeleton Archer
   91           12             30        15             33             1              // Chief Skeleton Archer
   92           12             30        13             53             1              // Dark Skull Soldier
   92           12             30        13             57             1              // Dark Skull Soldier
   92           12             30        13             65             1              // Dark Skull Soldier
   92           12             30        13             67             1              // Dark Skull Soldier
   92           12             30        14             67             1              // Dark Skull Soldier
   92           12             30        15             46             1              // Dark Skull Soldier
   92           12             30        15             53             1              // Dark Skull Soldier
   92           12             30        15             60             1              // Dark Skull Soldier
   92           12             30        15             63             1              // Dark Skull Soldier
   92           12             30        15             65             1              // Dark Skull Soldier
   93           12             30        13             55             1              // Giant Ogre
   93           12             30        13             63             1              // Giant Ogre
   93           12             30        13             69             1              // Giant Ogre
   93           12             30        14             61             1              // Giant Ogre
   94           12             30        13             78             1              // Red Skeleton Knight
   94           12             30        14             47             1              // Red Skeleton Knight
   94           12             30        14             83             1              // Red Skeleton Knight
   94           12             30        15             68             1              // Red Skeleton Knight
   94           12             30        20             88             1              // Red Skeleton Knight
   95           12             30        14             80             1              // Magic Skeleton
   95           12             30        18             81             1              // Magic Skeleton
end


