0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   232          14             0         10             9              1              // Archangel
end


4
//=============================================================================================================================
// Monster Events
//=============================================================================================================================
// Range:       [0~N]          [0~30]     [1~255]        [1~255]        [-1/0~8]       [1~1000]
// Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   113          14             30        13             28             3              // Chief Skeleton Warrior
   113          14             30        13             35             3              // Chief Skeleton Warrior
   113          14             30        14             33             3              // Chief Skeleton Warrior
   113          14             30        14             34             3              // Chief Skeleton Warrior
   113          14             30        14             38             3              // Chief Skeleton Warrior
   113          14             30        15             31             3              // Chief Skeleton Warrior
   113          14             30        15             35             3              // Chief Skeleton Warrior
   114          14             30        13             23             3              // Chief Skeleton Archer
   114          14             30        13             43             3              // Chief Skeleton Archer
   114          14             30        13             45             3              // Chief Skeleton Archer
   114          14             30        15             26             3              // Chief Skeleton Archer
   114          14             30        15             39             3              // Chief Skeleton Archer
   114          14             30        15             43             3              // Chief Skeleton Archer
   115          14             30        13             53             3              // Dark Skull Soldier
   115          14             30        13             57             3              // Dark Skull Soldier
   115          14             30        14             49             3              // Dark Skull Soldier
   115          14             30        14             64             3              // Dark Skull Soldier
   115          14             30        14             67             3              // Dark Skull Soldier
   115          14             30        15             46             3              // Dark Skull Soldier
   115          14             30        15             57             3              // Dark Skull Soldier
   115          14             30        15             60             3              // Dark Skull Soldier
   115          14             30        15             63             3              // Dark Skull Soldier
   115          14             30        15             65             3              // Dark Skull Soldier
   116          14             30        13             48             3              // Giant Ogre
   116          14             30        13             55             3              // Giant Ogre
   116          14             30        13             63             3              // Giant Ogre
   116          14             30        13             69             3              // Giant Ogre
   116          14             30        14             61             3              // Giant Ogre
   117          14             30        13             78             3              // Red Skeleton Knight
   117          14             30        14             36             3              // Red Skeleton Knight
   117          14             30        14             47             3              // Red Skeleton Knight
   117          14             30        14             54             3              // Red Skeleton Knight
   117          14             30        14             83             3              // Red Skeleton Knight
   117          14             30        15             68             3              // Red Skeleton Knight
   117          14             30        20             88             3              // Red Skeleton Knight
   118          14             30        13             93             3              // Magic Skeleton
   118          14             30        14             80             3              // Magic Skeleton
   118          14             30        18             81             3              // Magic Skeleton
end


