0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   232          17             0         10             9              1              // Archangel
end


4
//=============================================================================================================================
// Monster Events
//=============================================================================================================================
// Range:       [0~N]          [0~30]     [1~255]        [1~255]        [-1/0~8]       [1~1000]
// Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   138          17             30        13             28             6              // Chief Skeleton Warrior
   138          17             30        13             35             6              // Chief Skeleton Warrior
   138          17             30        14             24             6              // Chief Skeleton Warrior
   138          17             30        14             32             6              // Chief Skeleton Warrior
   138          17             30        14             34             6              // Chief Skeleton Warrior
   138          17             30        14             38             6              // Chief Skeleton Warrior
   138          17             30        15             31             6              // Chief Skeleton Warrior
   138          17             30        15             45             6              // Chief Skeleton Warrior
   139          17             30        13             23             6              // Chief Skeleton Archer
   139          17             30        13             31             6              // Chief Skeleton Archer
   139          17             30        13             43             6              // Chief Skeleton Archer
   139          17             30        13             45             6              // Chief Skeleton Archer
   139          17             30        14             21             6              // Chief Skeleton Archer
   139          17             30        15             21             6              // Chief Skeleton Archer
   139          17             30        15             26             6              // Chief Skeleton Archer
   139          17             30        15             30             6              // Chief Skeleton Archer
   139          17             30        15             33             6              // Chief Skeleton Archer
   140          17             30        13             57             6              // Dark Skull Soldier
   140          17             30        14             44             6              // Dark Skull Soldier
   140          17             30        14             49             6              // Dark Skull Soldier
   140          17             30        15             46             6              // Dark Skull Soldier
   140          17             30        15             51             6              // Dark Skull Soldier
   140          17             30        15             60             6              // Dark Skull Soldier
   140          17             30        15             63             6              // Dark Skull Soldier
   140          17             30        15             65             6              // Dark Skull Soldier
   141          17             30        13             48             6              // Giant Ogre
   141          17             30        13             63             6              // Giant Ogre
   141          17             30        13             69             6              // Giant Ogre
   141          17             30        14             61             6              // Giant Ogre
   142          17             30        13             78             6              // Red Skeleton Knight
   142          17             30        14             83             6              // Red Skeleton Knight
   142          17             30        15             94             6              // Red Skeleton Knight
   142          17             30        20             82             6              // Red Skeleton Knight
   143          17             30        13             93             6              // Magic Skeleton
   143          17             30        19             85             6              // Magic Skeleton
end


